"","Unique","Survey","Length","Sex","Date","Freq","Code","Fate","Latitude","Longitude","seg","vert","x","y","lake","spawn"
"403",48,5,350,"M",2025-03-17,150.4,37,"A",62.9173614,-143.8138331,110,82,514180.495130353,1478043.27500327,TRUE,FALSE
"404",48,6,350,"M",2025-05-19,150.4,37,"A",62.9143264,-143.7971764,110,87,515066.586046167,1477837.12566249,TRUE,FALSE
"405",48,8,350,"M",2025-07-22,150.4,37,"A",62.9165264,-143.8080947,110,84,514482.149036486,1477995.48809201,TRUE,FALSE
"406",48,9,350,"M",2025-09-08,150.4,37,"M",62.93507,-143.73764,11,106,517691.418390516,1480591.01384313,TRUE,FALSE
"407",48,10,350,"M",2025-09-24,150.4,37,"M",62.9237,-143.75416,11,118,517059.961292135,1479206.65773265,TRUE,FALSE
"408",48,11,350,"M",2025-10-10,150.4,37,"M",62.9332,-143.73636,11,100,517787.646021404,1480394.4824769,TRUE,FALSE
"409",48,12,350,"M",2025-10-22,150.4,37,"M",62.93507,-143.73708,11,98,517719.442721343,1480595.37930673,TRUE,FALSE
"410",48,13,350,"M",2025-10-29,150.4,37,"M",62.93189,-143.7343,11,100,517913.283607236,1480265.87845075,TRUE,FALSE
"411",36,0,348,"F",2024-09-28,150.4,38,"A",62.8921,-143.7311,58,30,518758.356710011,1475896.68726891,FALSE,TRUE
"412",36,1,348,"F",2024-10-16,150.4,38,"A",62.8891,-143.74364,75,12,518181.494086908,1475467.47706108,FALSE,FALSE
"413",36,3,348,"F",2024-11-01,150.4,38,"A",62.9252981,-143.7596964,11,118,516755.350964895,1479340.05830917,TRUE,FALSE
"414",36,4,348,"F",2024-12-27,150.4,38,"A",62.9129397,-143.7815581,110,91,515872.566895401,1477805.192948,TRUE,FALSE
"415",36,11,348,"F",2025-10-10,150.4,38,"M",62.93122,-143.74331,11,113,517473.862139934,1480121.652119,TRUE,FALSE
"416",47,0,351,"M",2024-09-28,150.4,39,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"417",47,1,351,"M",2024-10-16,150.4,39,"A",62.9051,-143.7852,102,21,515824.402414526,1476911.03076694,FALSE,TRUE
"418",47,2,351,"M",2024-10-24,150.4,39,"A",62.90001,-143.74792,24,14,517779.481923136,1476638.98142478,FALSE,TRUE
"419",47,3,351,"M",2024-11-01,150.4,39,"A",62.9113814,-143.7877031,110,90,515591.466592548,1477585.36224531,TRUE,FALSE
"420",47,4,351,"M",2024-12-27,150.4,39,"A",62.9185997,-143.7781847,110,92,515944.540342799,1478456.52242483,TRUE,FALSE
"421",47,5,351,"M",2025-03-17,150.4,39,"A",62.9104731,-143.7627097,129,4,516858.905088049,1477679.32325543,TRUE,FALSE
"422",47,6,351,"M",2025-05-19,150.4,39,"A",62.9141564,-143.7940414,110,88,515226.510253826,1477842.66716349,TRUE,FALSE
"423",37,0,358,"M",2024-09-28,150.4,40,"A",62.8921,-143.7311,58,30,518758.356710011,1475896.68726891,FALSE,TRUE
"424",37,1,358,"M",2024-10-16,150.4,40,"A",62.89945,-143.74522,214,4,517924.385975674,1476598.18957208,FALSE,TRUE
"425",37,2,358,"M",2024-10-24,150.4,40,"A",62.89783,-143.74367,58,2,518029.898444113,1476431.36921555,FALSE,TRUE
"426",37,3,358,"M",2024-11-01,150.4,40,"A",62.9146514,-143.7856464,110,90,515638.492886414,1477962.49484319,TRUE,FALSE
"427",37,4,358,"M",2024-12-27,150.4,40,"M",62.9140247,-143.7854064,110,90,515661.24380347,1477895.14092713,TRUE,FALSE
"428",37,5,358,"M",2025-03-17,150.4,40,"M",62.9112647,-143.7844864,110,91,515754.584872058,1477597.45023411,TRUE,FALSE
"429",37,7,358,"M",2025-06-11,150.4,40,"M",62.9152847,-143.7854947,110,90,515635.246585546,1478033.6190195,TRUE,FALSE
"430",37,8,358,"M",2025-07-22,150.4,40,"M",62.9162314,-143.7846781,110,91,515659.932022338,1478144.51985753,TRUE,FALSE
"431",37,9,358,"M",2025-09-08,150.4,40,"M",62.91653,-143.78163,110,91,515807.466504409,1478201.17010315,TRUE,FALSE
"432",37,10,358,"M",2025-09-24,150.4,40,"M",62.91542,-143.7851,110,90,515652.697128107,1478051.62715731,TRUE,FALSE
"433",37,11,358,"M",2025-10-10,150.4,40,"M",62.91502,-143.7839,110,91,515719.645304611,1478016.76640042,TRUE,FALSE
"434",37,12,358,"M",2025-10-22,150.4,40,"M",62.91438,-143.78489,110,91,515681.023095267,1477938.39262884,TRUE,FALSE
"435",37,13,358,"M",2025-10-29,150.4,40,"M",62.91531,-143.78794,110,90,515512.34764243,1478017.42956877,TRUE,FALSE
"436",42,0,344,"M",2024-09-28,150.4,41,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"437",42,1,344,"M",2024-10-16,150.4,41,"A",62.90011,-143.74379,34,3,517984.68702909,1476682.23153707,FALSE,TRUE
"438",42,2,344,"M",2024-10-24,150.4,41,"A",62.91461,-143.78698,110,90,515572.410797049,1477947.56844234,TRUE,FALSE
"439",42,3,344,"M",2024-11-01,150.4,41,"A",62.9158864,-143.8061131,110,85,514592.329081982,1477940.15125152,TRUE,FALSE
"440",42,4,344,"M",2024-12-27,150.4,41,"A",62.9130131,-143.7973214,110,88,515081.785353908,1477690.94642453,TRUE,FALSE
"441",42,6,344,"M",2025-05-19,150.4,41,"A",62.9125347,-143.7875664,110,90,515578.56987143,1477713.8033838,TRUE,FALSE
"442",44,0,385,"F",2024-09-28,150.4,42,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"443",44,1,385,"F",2024-10-16,150.4,42,"A",62.89449,-143.73774,58,20,518384.481992029,1476108.7805687,FALSE,TRUE
"444",44,3,385,"F",2024-11-01,150.4,42,"A",62.9146931,-143.7952497,110,88,515156.811497524,1477892.57202237,TRUE,FALSE
"445",44,4,385,"F",2024-12-27,150.4,42,"A",62.9177797,-143.7828281,110,91,515726.06228048,1478329.89012308,TRUE,FALSE
"446",44,5,385,"F",2025-03-17,150.4,42,"A",62.9113097,-143.7850847,110,91,515723.846306514,1477597.77405426,TRUE,FALSE
"447",44,6,385,"F",2025-05-19,150.4,42,"A",62.9115247,-143.7590314,26,11,517025.087780079,1477824.09515229,TRUE,FALSE
"448",44,7,385,"F",2025-06-11,150.4,42,"A",62.9167447,-143.7728847,110,94,516241.741214884,1478292.83505878,TRUE,FALSE
"449",44,8,385,"F",2025-07-22,150.4,42,"M",62.9161281,-143.7852514,110,90,515632.98978645,1478128.65929987,TRUE,FALSE
"450",44,9,385,"F",2025-09-08,150.4,42,"M",62.91727,-143.76986,11,123,516384.203589279,1478374.36659951,TRUE,FALSE
"451",44,10,385,"F",2025-09-24,150.4,42,"M",62.91573,-143.78407,110,91,515698.972420712,1478093.86360937,TRUE,FALSE
"452",44,11,385,"F",2025-10-10,150.4,42,"M",62.91525,-143.78277,110,91,515772.298867831,1478050.94470438,TRUE,FALSE
"453",44,12,385,"F",2025-10-22,150.4,42,"M",62.91695,-143.78885,110,89,515438.700466187,1478191.50099631,TRUE,FALSE
"454",44,13,385,"F",2025-10-29,150.4,42,"M",62.91517,-143.78907,110,89,515458.151010206,1477993.19572713,TRUE,FALSE
"455",43,0,358,"F",2024-09-28,150.4,43,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"456",43,1,358,"F",2024-10-16,150.4,43,"A",62.91668,-143.80227,110,86,514771.237183946,1478057.58981804,TRUE,FALSE
"457",43,4,358,"F",2024-12-27,150.4,43,"A",62.7312297,-143.8287397,89,323,516607.853224015,1457366.80088002,FALSE,FALSE
"458",43,5,358,"F",2025-03-17,150.4,43,"A",62.9145731,-143.7933631,110,88,515253.353149563,1477893.95396818,TRUE,FALSE
"459",43,6,358,"F",2025-05-19,150.4,43,"A",62.8662197,-143.7386647,75,98,518824.42620552,1472979.44669799,FALSE,FALSE
"460",43,7,358,"F",2025-06-11,150.4,43,"M",62.8654547,-143.7416247,57,42,518689.112989319,1472871.83898083,FALSE,FALSE
"461",49,0,394,"M",2024-09-28,150.4,44,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"462",49,1,394,"M",2024-10-16,150.4,44,"A",62.90151,-143.77443,84,2,516425.498315534,1476598.22752401,FALSE,TRUE
"463",49,2,394,"M",2024-10-24,150.4,44,"A",62.90073,-143.76705,191,4,516808.639599565,1476569.49030817,FALSE,TRUE
"464",49,3,394,"M",2024-11-01,150.4,44,"A",62.9161647,-143.7762914,110,93,516081.079638171,1478202.29966251,TRUE,FALSE
"465",49,4,394,"M",2024-12-27,150.4,44,"A",62.9165464,-143.8066447,110,84,514554.426877868,1478008.93099482,TRUE,FALSE
"466",49,5,394,"M",2025-03-17,150.4,44,"A",62.9142481,-143.7843781,110,91,515708.919534,1477927.79964844,TRUE,FALSE
"467",49,6,394,"M",2025-05-19,150.4,44,"A",62.9128814,-143.7921931,110,89,515340.899360538,1477716.18508826,TRUE,FALSE
"468",60,0,384,"M",2024-09-28,150.4,45,"A",62.9057,-143.7531,65,3,517422.210455614,1477227.00868626,FALSE,FALSE
"469",60,1,384,"M",2024-10-16,150.4,45,"A",62.88743,-143.72734,49,13,519027.201952939,1475410.33477273,FALSE,TRUE
"470",60,3,384,"M",2024-11-01,150.4,45,"A",62.7843647,-143.7588097,89,178,519219.280637542,1463781.53808349,FALSE,FALSE
"471",60,4,384,"M",2024-12-27,150.4,45,"A",62.7769964,-143.7705281,89,197,518756.238599297,1462876.11462315,FALSE,FALSE
"472",60,5,384,"M",2025-03-17,150.4,45,"M",62.7429231,-143.7926147,89,289,518228.119870316,1458939.99699775,FALSE,FALSE
"473",60,6,384,"M",2025-05-19,150.4,45,"M",62.7431464,-143.8030081,89,295,517700.78572035,1458883.60157822,FALSE,FALSE
"474",60,7,384,"M",2025-06-11,150.4,45,"M",62.7430381,-143.8010231,89,294,517802.622453872,1458887.11362601,FALSE,FALSE
"475",60,8,384,"M",2025-07-22,150.4,45,"M",62.7451914,-143.8014414,89,293,517744.734640872,1459121.71574464,FALSE,FALSE
"476",60,9,384,"M",2025-09-08,150.4,45,"M",62.7438164,-143.8044247,89,295,517617.97838688,1458946.57122916,FALSE,FALSE
"477",60,13,384,"M",2025-10-29,150.4,45,"M",62.74454,-143.79966,89,293,517845.597600004,1459063.64852185,FALSE,FALSE
"478",33,0,397,"M",2024-09-28,150.4,46,"A",62.8921,-143.7311,58,30,518758.356710011,1475896.68726891,FALSE,TRUE
"479",33,1,397,"M",2024-10-16,150.4,46,"A",62.83449,-143.69427,89,4,521599.205260859,1469823.14180146,FALSE,FALSE
"480",33,2,397,"M",2024-10-24,150.4,46,"A",62.66563,-144.19688,12,198,499126.760607061,1447301.27809524,FALSE,FALSE
"481",33,3,397,"M",2024-11-01,150.4,46,"A",62.6674064,-144.3216531,12,310,492790.421428338,1446565.91483522,FALSE,FALSE
"482",33,4,397,"M",2024-12-27,150.4,46,"A",62.6417047,-144.4338797,12,451,487528.436672256,1442894.60338438,FALSE,FALSE
"483",33,5,397,"M",2025-03-17,150.4,46,"M",62.4288664,-144.8973981,12,975,467308.710238257,1416002.76223621,FALSE,FALSE
"484",33,6,397,"M",2025-05-19,150.4,46,"M",62.4298697,-144.9003497,12,981,467142.80931378,1416093.11528986,FALSE,FALSE
"485",33,7,397,"M",2025-06-11,150.4,46,"M",62.4340247,-144.8987731,12,977,467159.776477661,1416564.38478211,FALSE,FALSE
"486",33,8,397,"M",2025-07-22,150.4,46,"M",62.4308447,-144.8988331,12,975,467205.286221852,1416211.7683526,FALSE,FALSE
"487",33,9,397,"M",2025-09-08,150.4,46,"M",62.4215331,-144.9382481,12,1004,465336.141622605,1414903.70355988,FALSE,FALSE
"488",33,10,397,"M",2025-09-24,150.4,46,"M",62.41014,-144.95175,12,1028,464820.105445921,1413547.19803583,FALSE,FALSE
"489",33,11,397,"M",2025-10-10,150.4,46,"M",62.40873,-144.95355,12,1031,464749.617297913,1413378.41954596,FALSE,FALSE
"490",33,12,397,"M",2025-10-22,150.4,46,"M",62.41219,-144.95399,12,1028,464674.623685459,1413758.59397647,FALSE,FALSE
"491",33,13,397,"M",2025-10-29,150.4,46,"M",62.40991,-144.9523,12,1028,464795.518747098,1413517.87231999,FALSE,FALSE
"492",56,0,379,"M",2024-09-28,150.4,47,"A",62.9057,-143.7531,65,3,517422.210455614,1477227.00868626,FALSE,FALSE
"493",56,1,379,"M",2024-10-16,150.4,47,"A",62.90325,-143.77594,18,7,516320.020063105,1476778.66221473,FALSE,TRUE
"494",56,2,379,"M",2024-10-24,150.4,47,"A",62.91463,-143.78428,110,91,515707.292743146,1477970.74118391,TRUE,FALSE
"495",56,3,379,"M",2024-11-01,150.4,47,"A",62.9150814,-143.8119414,110,83,514314.17451944,1477806.08735005,TRUE,FALSE
"496",56,4,379,"M",2024-12-27,150.4,47,"A",62.9169314,-143.8181531,110,81,513971.47993403,1477962.33899545,TRUE,FALSE
"497",56,5,379,"M",2025-03-17,150.4,47,"A",62.9186331,-143.8168131,110,81,514009.541879058,1478160.67187564,TRUE,FALSE
"498",56,6,379,"M",2025-05-19,150.4,47,"A",62.9137831,-143.7979331,110,87,515037.978343209,1477771.24927853,TRUE,FALSE
"499",56,8,379,"M",2025-07-22,150.4,47,"A",62.9164114,-143.7997014,110,86,514904.469314997,1478047.83515403,TRUE,FALSE
"500",56,9,379,"M",2025-09-08,150.4,47,"A",62.91745,-143.78821,110,90,515462.192241701,1478251.69234985,TRUE,FALSE
"501",46,0,350,"M",2024-09-28,150.4,48,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"502",46,1,350,"M",2024-10-16,150.4,48,"A",62.91679,-143.81438,110,82,514162.861882609,1477975.92702475,TRUE,FALSE
"503",46,3,350,"M",2024-11-01,150.4,48,"A",62.9151997,-143.8007881,110,86,514870.762304116,1477905.57632982,TRUE,FALSE
"504",46,4,350,"M",2024-12-27,150.4,48,"A",62.9176814,-143.7838464,110,91,515676.751714962,1478311.1258242,TRUE,FALSE
"505",46,5,350,"M",2025-03-17,150.4,48,"M",62.9162414,-143.7886447,110,89,515461.111331692,1478114.83093016,TRUE,FALSE
"506",46,6,350,"M",2025-05-19,150.4,48,"M",62.9177264,-143.7890647,110,89,515414.658824173,1478275.58655405,TRUE,FALSE
"507",46,7,350,"M",2025-06-11,150.4,48,"M",62.9150014,-143.7871531,110,90,515557.040574574,1477989.45388843,TRUE,FALSE
"508",46,8,350,"M",2025-07-22,150.4,48,"M",62.9185431,-143.7857397,110,90,515567.184813139,1478391.59817587,TRUE,FALSE
"509",46,10,350,"M",2025-09-24,150.4,48,"M",62.91799,-143.78736,110,90,515495.514455036,1478317.93177755,TRUE,FALSE
"510",46,11,350,"M",2025-10-10,150.4,48,"M",62.91845,-143.7859,110,90,515560.751603117,1478380.07109997,TRUE,FALSE
"511",46,12,350,"M",2025-10-22,150.4,48,"M",62.9154,-143.78319,110,91,515748.695530069,1478064.24991006,TRUE,FALSE
"512",46,13,350,"M",2025-10-29,150.4,48,"M",62.91906,-143.7937,110,88,515159.712637825,1478386.9152555,TRUE,FALSE
"513",59,0,396,"M",2024-09-28,150.4,49,"A",62.9057,-143.7531,65,3,517422.210455614,1477227.00868626,FALSE,FALSE
"514",59,1,396,"M",2024-10-16,150.4,49,"A",62.90039,-143.80457,200,3,514934.464840017,1476240.48779119,FALSE,TRUE
"515",59,2,396,"M",2024-10-24,150.4,49,"A",62.90068,-143.78222,74,32,516049.404323541,1476446.00229605,FALSE,TRUE
"516",59,3,396,"M",2024-11-01,150.4,49,"A",62.9146747,-143.7674781,110,95,516547.99798332,1478106.25761414,TRUE,FALSE
"517",59,4,396,"M",2024-12-27,150.4,49,"M",62.9152314,-143.7909497,110,89,515362.959758572,1477985.38907354,TRUE,FALSE
"518",59,5,396,"M",2025-03-17,150.4,49,"M",62.9164081,-143.8018297,110,86,514797.936423963,1478030.97103532,TRUE,FALSE
"519",59,6,396,"M",2025-05-19,150.4,49,"M",62.9134614,-143.7771831,110,93,516082.749314563,1477896.80395159,TRUE,FALSE
"520",59,7,396,"M",2025-06-11,150.4,49,"M",62.9149731,-143.7879597,110,90,515517.128328117,1477980.06672212,TRUE,FALSE
"521",59,8,396,"M",2025-07-22,150.4,49,"M",62.9146014,-143.7962447,110,88,515108.546273182,1477874.7258071,TRUE,FALSE
"522",59,9,396,"M",2025-09-08,150.4,49,"M",62.91414,-143.79056,110,89,515401.155670306,1477867.86957629,TRUE,FALSE
"523",59,10,396,"M",2025-09-24,150.4,49,"M",62.91439,-143.78885,110,90,515482.520649846,1477908.75367332,TRUE,FALSE
"524",59,11,396,"M",2025-10-10,150.4,49,"M",62.91483,-143.79084,110,89,515375.323374377,1477941.90624858,TRUE,FALSE
"525",59,12,396,"M",2025-10-22,150.4,49,"M",62.91277,-143.78386,110,91,515760.181149886,1477768.57120645,TRUE,FALSE
"526",59,13,396,"M",2025-10-29,150.4,49,"M",62.91944,-143.7882,110,89,515428.62760085,1478471.56105123,TRUE,FALSE
"527",50,0,378,"M",2024-09-28,150.4,50,"A",62.915,-143.7578,26,3,517027.095366504,1478217.49580815,TRUE,FALSE
"528",50,1,378,"M",2024-10-16,150.4,50,"A",62.90245,-143.78841,51,2,515708.947435218,1476593.41221579,FALSE,TRUE
"529",50,2,378,"M",2024-10-24,150.4,50,"A",62.91469,-143.77953,110,92,515944.157404195,1478014.26201315,TRUE,FALSE
"530",50,3,378,"M",2024-11-01,150.4,50,"A",62.9166947,-143.7799531,110,92,515888.622949578,1478232.38588776,TRUE,FALSE
"531",50,4,378,"M",2024-12-27,150.4,50,"A",62.9147831,-143.7806031,110,92,515888.819146482,1478016.20812114,TRUE,FALSE
"532",50,5,378,"M",2025-03-17,150.4,50,"A",62.9144247,-143.7838197,110,91,515733.861800032,1477951.64090709,TRUE,FALSE
"533",50,6,378,"M",2025-05-19,150.4,50,"A",62.9177264,-143.7890647,110,89,515414.658824173,1478275.58655405,TRUE,FALSE
"534",50,7,378,"M",2025-06-11,150.4,50,"A",62.9244681,-143.7804497,19,44,515730.586284333,1479087.0662367,TRUE,FALSE
"535",50,9,378,"M",2025-09-08,150.4,50,"A",62.9322581,-143.7495214,11,113,517145.13878885,1480187.9118809,TRUE,FALSE
"536",50,10,378,"M",2025-09-24,150.4,50,"A",62.92916,-143.74491,11,114,517429.192818912,1479881.68847932,TRUE,FALSE
"537",50,11,378,"M",2025-10-10,150.4,50,"M",62.93324,-143.75263,11,112,516972.687819663,1480272.14726557,TRUE,FALSE
"538",50,12,378,"M",2025-10-22,150.4,50,"M",62.93155,-143.7502,11,113,517123.341236731,1480104.42742193,TRUE,FALSE
"539",50,13,378,"M",2025-10-29,150.4,50,"M",62.93129,-143.75207,11,113,517034.212360334,1480061.15387633,TRUE,FALSE
"540",78,0,354,"M",2024-09-29,150.4,51,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"541",78,1,354,"M",2024-10-16,150.4,51,"A",62.90246,-143.77793,73,3,516233.8561762,1476675.93958828,FALSE,TRUE
"542",78,4,354,"M",2024-12-27,150.4,51,"A",62.9155864,-143.7800331,110,92,515903.603932633,1478109.35729275,TRUE,FALSE
"543",78,5,354,"M",2025-03-17,150.4,51,"A",62.9148847,-143.7885597,110,90,515488.591838861,1477965.64572879,TRUE,FALSE
"544",78,6,354,"M",2025-05-19,150.4,51,"A",62.9286431,-143.7601431,11,117,516675.571666977,1479706.00382889,TRUE,FALSE
"545",78,7,354,"M",2025-06-11,150.4,51,"A",62.9247881,-143.7805314,19,44,515721.013967388,1479121.77427555,TRUE,FALSE
"546",78,8,354,"M",2025-07-22,150.4,51,"A",62.9246681,-143.7693831,19,47,516281.211015919,1479195.14115843,TRUE,FALSE
"547",78,11,354,"M",2025-10-10,150.4,51,"A",62.91542,-143.80061,110,86,514875.915623442,1477931.28951945,TRUE,FALSE
"548",78,12,354,"M",2025-10-22,150.4,51,"A",62.92459,-143.77152,19,46,516175.567019857,1479169.90496868,TRUE,FALSE
"549",78,13,354,"M",2025-10-29,150.4,51,"A",62.91581,-143.80469,110,85,514664.908391509,1477942.74048894,TRUE,FALSE
"550",79,0,359,"M",2024-09-29,150.4,52,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"551",79,1,359,"M",2024-10-16,150.4,52,"A",62.89049,-143.73232,58,37,518724.927971528,1475709.35682804,FALSE,TRUE
"552",79,3,359,"M",2024-11-01,150.4,52,"A",62.9170597,-143.8106131,110,83,514346.911414641,1478034.88555198,TRUE,FALSE
"553",79,4,359,"M",2024-12-27,150.4,52,"A",62.9140647,-143.7991747,110,87,514970.976159112,1477792.7238675,TRUE,FALSE
"554",79,5,359,"M",2025-03-17,150.4,52,"A",62.9184631,-143.8156447,110,81,514070.957712691,1478150.9382725,TRUE,FALSE
"555",79,6,359,"M",2025-05-19,150.4,52,"A",62.9167497,-143.8194147,110,80,513911.396016264,1477932.50591785,TRUE,FALSE
"556",79,7,359,"M",2025-06-11,150.4,52,"A",62.9195914,-143.7738997,19,48,516142.113505885,1478599.34667668,TRUE,FALSE
"557",79,8,359,"M",2025-07-22,150.4,52,"A",62.9167414,-143.8099947,110,83,514383.31930795,1478004.51778696,TRUE,FALSE
"558",79,9,359,"M",2025-09-08,150.4,52,"A",62.91611,-143.79782,110,87,515003.847603749,1478029.13377563,TRUE,FALSE
"559",100,0,370,"F",2024-09-29,150.4,53,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"560",100,1,370,"F",2024-10-16,150.4,53,"M",62.87442,-143.70528,85,2,520357.362584669,1474146.24001913,FALSE,FALSE
"561",100,2,370,"F",2024-10-24,150.4,53,"M",62.87399,-143.70625,28,2,520316.145928712,1474091.15508629,FALSE,FALSE
"562",100,4,370,"F",2024-12-27,150.4,53,"M",62.8754047,-143.7040131,134,28,520403.890734406,1474264.90719881,FALSE,FALSE
"563",100,5,370,"F",2025-03-17,150.4,53,"M",62.8753064,-143.7086081,28,2,520175.197782621,1474218.05294287,FALSE,FALSE
"564",100,6,370,"F",2025-05-19,150.4,53,"M",62.8750247,-143.7044414,134,29,520388.974391837,1474219.58783205,FALSE,FALSE
"565",100,7,370,"F",2025-06-11,150.4,53,"M",62.8751797,-143.7042564,134,29,520395.575124405,1474238.15405832,FALSE,FALSE
"566",100,9,370,"F",2025-09-08,150.4,53,"M",62.87312,-143.70647,28,3,520320.126484616,1473993.35716237,FALSE,FALSE
"567",100,10,370,"F",2025-09-24,150.4,53,"M",62.87497,-143.70476,134,29,520373.943957536,1474211.05085697,FALSE,FALSE
"568",100,11,370,"F",2025-10-10,150.4,53,"M",62.87314,-143.70635,28,3,520325.798523301,1473996.50595328,FALSE,FALSE
"569",100,12,370,"F",2025-10-22,150.4,53,"M",62.87409,-143.70288,85,4,520483.395547299,1474128.60551425,FALSE,FALSE
"570",100,13,370,"F",2025-10-29,150.4,53,"M",62.87475,-143.70475,85,3,520378.242029786,1474186.83468645,FALSE,FALSE
"571",110,0,347,"F",2024-09-29,150.4,54,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"572",110,2,347,"F",2024-10-24,150.4,54,"A",62.84144,-143.69726,76,15,521329.059761885,1470567.15413268,FALSE,FALSE
"573",110,3,347,"F",2024-11-01,150.4,54,"A",62.8150397,-143.7034297,89,67,521475.052363894,1467603.27287691,FALSE,FALSE
"574",110,4,347,"F",2024-12-27,150.4,54,"A",62.8247331,-143.6837947,89,36,522293.84395942,1468828.02486227,FALSE,FALSE
"575",110,5,347,"F",2025-03-17,150.4,54,"M",62.8903164,-143.7330947,176,2,518689.090013387,1475684.13435739,FALSE,TRUE
"576",110,6,347,"F",2025-05-19,150.4,54,"M",62.8917131,-143.7334864,58,28,518645.422331909,1475835.32087033,FALSE,TRUE
"577",110,7,347,"F",2025-06-11,150.4,54,"M",62.8902264,-143.7387331,75,7,518408.054463661,1475630.16950341,FALSE,FALSE
"578",110,8,347,"F",2025-07-22,150.4,54,"M",62.8925097,-143.7350864,58,27,518551.5309699,1475910.79989003,FALSE,TRUE
"579",110,9,347,"F",2025-09-08,150.4,54,"M",62.89295,-143.73627,58,25,518484.640655781,1475950.18377922,FALSE,TRUE
"580",110,10,347,"F",2025-09-24,150.4,54,"M",62.89102,-143.74193,166,3,518234.184625345,1475692.86184247,FALSE,FALSE
"581",110,11,347,"F",2025-10-10,150.4,54,"M",62.89184,-143.73449,58,27,518592.943077708,1475841.4978447,FALSE,TRUE
"582",110,12,347,"F",2025-10-22,150.4,54,"M",62.89001,-143.73608,75,5,518544.74582738,1475626.98391495,FALSE,FALSE
"583",110,13,347,"F",2025-10-29,150.4,54,"M",62.89012,-143.74471,75,11,518110.330136059,1475571.77630883,FALSE,FALSE
"584",96,0,354,"M",2024-09-29,150.4,55,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"585",96,1,354,"M",2024-10-16,150.4,55,"A",62.90248,-143.79109,158,3,515574.155753788,1476575.9171256,FALSE,TRUE
"586",96,2,354,"M",2024-10-24,150.4,55,"A",62.90092,-143.76422,223,2,516947.173454506,1476612.5004684,FALSE,TRUE
"587",96,3,354,"M",2024-11-01,150.4,55,"A",62.9156264,-143.8066097,110,85,514571.900460333,1477907.5856802,TRUE,FALSE
"588",96,5,354,"M",2025-03-17,150.4,55,"A",62.9178564,-143.8185347,110,80,513936.580451492,1478061.5572524,TRUE,FALSE
"589",96,6,354,"M",2025-05-19,150.4,55,"A",62.9171714,-143.8218747,110,80,513780.995045146,1477960.05141486,TRUE,FALSE
"590",96,7,354,"M",2025-06-11,150.4,55,"M",62.9175264,-143.8214647,110,80,513795.471742037,1478002.43542585,TRUE,FALSE
"591",96,8,354,"M",2025-07-22,150.4,55,"M",62.9174031,-143.8214981,110,80,513795.902848066,1477988.55774621,TRUE,FALSE
"592",96,9,354,"M",2025-09-08,150.4,55,"M",62.9166,-143.8222,110,80,513774.452107187,1477894.41987748,TRUE,FALSE
"593",96,10,354,"M",2025-09-24,150.4,55,"M",62.91774,-143.82306,110,79,513711.930958967,1478013.68777067,TRUE,FALSE
"594",96,11,354,"M",2025-10-10,150.4,55,"M",62.91707,-143.82207,110,80,513772.943899931,1477947.34021502,TRUE,FALSE
"595",96,12,354,"M",2025-10-22,150.4,55,"M",62.91806,-143.82112,110,80,513803.630041752,1478064.04175994,TRUE,FALSE
"596",96,13,354,"M",2025-10-29,150.4,55,"M",62.92066,-143.82464,110,76,513582.992340434,1478324.00159951,TRUE,FALSE
"597",104,0,357,"F",2024-09-29,150.4,56,"A",62.9015,-143.7888,63,7,515705.66863044,1476485.45696446,FALSE,TRUE
"598",104,1,357,"F",2024-10-16,150.4,56,"A",62.91784,-143.81711,110,81,514008.21149588,1478070.77190621,TRUE,FALSE
"599",104,2,357,"F",2024-10-24,150.4,56,"A",62.9188,-143.81589,110,81,514052.921389307,1478186.25174449,TRUE,FALSE
"600",104,3,357,"F",2024-11-01,150.4,56,"A",62.9182097,-143.8220564,110,79,513754.179463305,1478073.33276828,TRUE,FALSE
"601",104,4,357,"F",2024-12-27,150.4,56,"A",62.9186414,-143.8151781,110,81,514091.280938379,1478174.24426173,TRUE,FALSE
"602",104,5,357,"F",2025-03-17,150.4,56,"A",62.9156547,-143.7958864,110,88,515108.474209482,1477993.84197842,TRUE,FALSE
"603",81,0,342,"M",2024-09-29,150.4,57,"A",62.904,-143.7787,18,5,516168.890453992,1476840.04205998,FALSE,TRUE
"604",81,1,342,"M",2024-10-16,150.4,57,"A",62.89772,-143.74139,164,2,518146.03168741,1476437.00788073,FALSE,TRUE
